"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"F10E7.2",412.759268498292,1.58964413913241,0.192685726516261,8.24993198963421,1.58484694394921e-16,3.9565489787186e-14
"R03A10.5",500.019539419416,1.45528843400641,0.176943613036177,8.2245886643496,1.95861860464996e-16,4.72874314687314e-14
"ZK1193.1",19954.6293861501,1.75478331752725,0.213362153287369,8.22443573281622,1.96111913986729e-16,4.72874314687314e-14
"F11H8.3",23367.0103654384,1.52286677245756,0.185177173352921,8.2238363664575,1.97094956321983e-16,4.72874314687314e-14
"ZK1290.5",976.79773948226,1.72706716024642,0.210148585914123,8.21831444991108,2.06383243879681e-16,4.88810775311953e-14
"C09G5.6",142.945213700695,6.57524243551266,0.805836050007054,8.1595287719569,3.36334156937592e-16,7.86511039906971e-14
"F49F1.8",250.117664881578,3.06438497614113,0.377323135990414,8.12138107592475,4.60908327691894e-16,1.05636599305188e-13
"psC08F11.6",72.728169048256,2.88059200644385,0.354718303495368,8.12078761670515,4.63167941091277e-16,1.05636599305188e-13
"R10E4.7",122.248706188368,3.10427243145959,0.382642615724313,8.11272007845609,4.94990099803159e-16,1.11517647606873e-13
"K11G12.1",2095.60583130291,1.6311208497723,0.201122244561981,8.1100966893278,5.05794977596814e-16,1.12578992965344e-13
"F58H1.6",114.018696279746,3.44614638897958,0.425320928270615,8.10246136486125,5.38582493494761e-16,1.18449678390741e-13
"T01C4.1",86.1452795545295,-5.15550203896085,0.637395105606251,-8.08839288788898,6.04571201185043e-16,1.31398216125794e-13
"B0391.11",27.9092889264778,-4.9766143208682,0.61771417905734,-8.05650006037217,7.85099564381257e-16,1.68650341306737e-13
"R05A10.3",52.344475751135,-3.18336126909378,0.397234102629799,-8.01381665878901,1.11202442363137e-15,2.36132634507653e-13
"psF56D6.16",110.287120357195,3.43835270963415,0.429933151130633,7.99741238979133,1.27061120781549e-15,2.66741721058903e-13
"Y61A9LA.12",161.411762273715,3.81121273491689,0.476738479406521,7.99434679504237,1.30262625617272e-15,2.7039008378129e-13
"ZK1128.3",76.3411971145274,2.88561718306455,0.361240468003136,7.9880784094198,1.37058272739425e-15,2.81334947843125e-13
"F42A8.1",1292.10930351601,2.04800546145445,0.256677767989725,7.97889695509753,1.47646768703377e-15,2.99739165387493e-13
"C05G6.1",325.118324098207,1.75187456466695,0.221058560501754,7.92493428298177,2.28267019994911e-15,4.58370100802825e-13
"F10D2.11",2312.04500390166,2.50115878483643,0.316440588761802,7.90403909505794,2.70008281671777e-15,5.3635838662413e-13
"F46A9.1",83.1847606850471,4.35059482213241,0.550591447354843,7.90167526763008,2.75179563221057e-15,5.40815664994235e-13
"F38A3.1",1188.31837581238,3.90321308154312,0.494111593520486,7.89945658577486,2.80121981918215e-15,5.44734051995484e-13
"ZK822.2",867.015417846327,1.14529321160349,0.145192445842295,7.88810468037358,3.0681036548543e-15,5.90418197081024e-13
"K10B3.8",8209.231760198,0.832204019986882,0.105558654094831,7.8838066582324,3.1755550577765e-15,6.04795918941886e-13
"F13E9.15",48.0989549882403,-3.10361133895979,0.394646556257809,-7.86428080961717,3.71223970531834e-15,6.99795064449501e-13
"R07G3.2",148.221517932881,2.3584707069802,0.301722958573132,7.8166763249756,5.42363266624793e-15,1.01208272602287e-12
"ZK262.8",62.1011141787246,6.57819011871307,0.842971420254152,7.80357430947039,6.0177943535845e-15,1.1117273288812e-12
"psY59H11AR.6",222.57111706687,2.00304945462046,0.257053150977437,7.79235518803766,6.57715317647814e-15,1.19376523532654e-12
"Y26E6A.3",229.894641100955,1.82329096018331,0.233992617517581,7.79208754330174,6.59110393002636e-15,1.19376523532654e-12
"F07A5.5",155.416417730192,-1.61129396251589,0.206970058260196,-7.78515489660937,6.96278491604226e-15,1.24883969455306e-12
"Y73B6BL.34",256.25835925056,5.5247692961204,0.709864051406263,7.78285544277902,7.09056383303043e-15,1.25952957934042e-12
"C25G4.7",67.9321584262697,5.63007624308805,0.724685997780996,7.76898720318518,7.91161597563636e-15,1.39199231937053e-12
"linc-8",307.05691809348,2.51505672829261,0.324113093511518,7.7598121724855,8.50552578081208e-15,1.48236871013889e-12
"ZK512.6",136.282063480501,-1.51720275968261,0.195636901655977,-7.755197239581,8.82062742105731e-15,1.52291842034218e-12
"C52D10.13",207.252622715069,6.48166665657963,0.837747141576076,7.7370203190255,1.01773798987828e-14,1.74089737268623e-12
"C50B6.4",213.031418945039,5.40064293751218,0.698214205176526,7.73493706869909,1.03454265855631e-14,1.74095007729996e-12
"trC03A7.1",378.042448513736,3.09408165382063,0.400026986475607,7.7346823050132,1.03661637167368e-14,1.74095007729996e-12
"ZK265.2",289.601230451238,4.33163768360128,0.562491429908543,7.70080654260913,1.35210061723206e-14,2.25033394619325e-12
"F54C9.3",1249.99989076068,0.983673886731056,0.127860646541109,7.69332795775275,1.43356428568121e-14,2.36461309050667e-12
"D2085.1",6672.94047724284,-0.870510917596066,0.113227679310011,-7.6881458924249,1.49282528902836e-14,2.44057118491238e-12
"linc-29",629.31369497811,1.85804470442487,0.243215451429906,7.63950108227541,2.18065074044627e-14,3.53380191043898e-12
"ZK721.2",8296.15272141443,1.12181976377416,0.147608089472901,7.59998837313125,2.96157356891175e-14,4.75757479235441e-12
"C14C11.3",954.502204902966,1.56549203270948,0.206174843091611,7.59303127983403,3.12507067552221e-14,4.97694445341357e-12
"Y6G8.2",270.937053001639,2.08913262114245,0.27522248766953,7.59070466527773,3.18170398381887e-14,5.02382900829657e-12
"F41F3.4",1398.43244306328,4.03103322615043,0.531281201854042,7.58738162028528,3.26434611439166e-14,5.11063814553149e-12
"F36H12.9",67.0229985174253,9.15875339005714,1.20913044016438,7.57466116626093,3.60066145165316e-14,5.55234939442123e-12
"T24H10.5",116.763162555237,2.37849857638319,0.314016115809583,7.57444747780237,3.60659265633078e-14,5.55234939442123e-12
"F13H8.8",159.019885857829,3.38102714553095,0.446539239227486,7.57162383171551,3.68587481702945e-14,5.62750837766959e-12
"K10B3.7",12650.6272064106,0.899620565310427,0.118851058874471,7.5693104784249,3.75210419534846e-14,5.64690923504921e-12
"psB0250.7",531.109362422052,1.62177089150435,0.214263545872202,7.56904719793848,3.75971546990935e-14,5.64690923504921e-12
"F53B6.9",81.9226419742467,5.46740997149667,0.724131458601893,7.55030030328029,4.34255769861275e-14,6.46971055840096e-12
"T02G5.4",620.057444896564,1.41392057354752,0.188112373441932,7.51636135187027,5.63217496084609e-14,8.32390401813366e-12
"Y48G1BM.8",231.334978007858,2.8395390341615,0.379609426696023,7.4801594335414,7.42324986206274e-14,1.08838982501387e-11
"Y54E10A.17",594.877685967853,1.53562140225956,0.206040934802394,7.45299182287404,9.12469411314473e-14,1.32731967752941e-11
"F41G4.7",121.796081477629,3.45534173496055,0.464442206932248,7.4397668501834,1.00863156967156e-13,1.45573903266504e-11
"K01A2.4",31.2476941981924,-3.75451460248542,0.505723358317926,-7.42404822860707,1.13593766261034e-13,1.62676840147779e-11
"Y57A10A.30",518.956376549769,1.92288131093692,0.259554655527407,7.40838690421362,1.2784486964885e-13,1.81677393991758e-11
"Y22F5A.4",10709.6854842886,1.79778144454576,0.242946788613919,7.39989795626696,1.36289188359036e-13,1.9219896685075e-11
"Y57A10A.11",203.654079140497,8.58775594938427,1.16469702356117,7.37338189731645,1.66353061370411e-13,2.3281867089068e-11
"C23H4.2",67.1954713823744,2.52729831797746,0.343015307374722,7.36788785701785,1.73352510893565e-13,2.40790547838174e-11
"B0213.2",787.261061477754,2.45516254971808,0.334178577708325,7.34685797801489,2.02920275173931e-13,2.77889023989718e-11
"Y105C5A.8",619.946517970707,1.50430430948406,0.204757518328355,7.34675982481734,2.03069277030486e-13,2.77889023989718e-11
"F01D4.2",2593.43851323416,1.44261218960358,0.196417598679592,7.34461779036844,2.06347901329752e-13,2.80299347732782e-11
"K02E2.6",244.485955969934,2.0485381959863,0.280882713071639,7.29321564002348,3.0264310125584e-13,4.08104281211708e-11
"ZK899.4",61.0368331386839,-4.32433045699874,0.593827452470357,-7.28213294789465,3.28583012331726e-13,4.39872649986688e-11
"F53H2.2",94.7063787391222,3.58481526172378,0.492492003227895,7.27893090289418,3.36475955503147e-13,4.47198331076628e-11
"WBTransposon00000098",301.164915603964,9.40511234316831,1.29317485441503,7.27288526455513,3.51889192951975e-13,4.64342925042484e-11
"W05E7.1",1595.0904849426,1.2877975167127,0.17727488007604,7.26441059308747,3.7466833739794e-13,4.90895238658833e-11
"T05A10.3",472.423714790061,2.45624552689098,0.338474591894476,7.25680918364693,3.96328180059417e-13,5.09357604717395e-11
"C40A11.8",54.0458225823239,3.5679498763405,0.491673245640262,7.25675010380985,3.96501249702042e-13,5.09357604717395e-11
"Y11D7A.3",1231.83404989252,1.70940677796652,0.235566791019434,7.25656944499234,3.97030935797904e-13,5.09357604717395e-11
"T08A9.11",366.759125857766,1.62617369980071,0.224320862695351,7.24931992620412,4.18869437664171e-13,5.3366855113158e-11
"Y43C5A.2",4171.91510517035,0.996682649288669,0.137583091869802,7.24422336889951,4.34924129530479e-13,5.49157698018788e-11
"psF31E9.1",79.1554028110519,2.33606948251811,0.322501765659859,7.24358664436569,4.36971861041257e-13,5.49157698018788e-11
"C39E9.2",187.685492157995,-3.56116122662726,0.491885880183687,-7.23981185493147,4.49307602961858e-13,5.60845179534957e-11
"K08F11.1",254.771252138821,4.39602908739587,0.608313449478315,7.22658539140614,4.95289247200672e-13,6.14092184750686e-11
"F47H4.9",165.502668448695,2.0522370194159,0.284809286762962,7.20565344880735,5.77661492770224e-13,7.11447894495808e-11
"M195.1",340.332835254053,4.53897575226802,0.631077709732644,7.19241970088115,6.36530045843289e-13,7.78758679927744e-11
"R11A8.1",1962.66500272437,1.50864966904524,0.210111503517798,7.18023356068862,6.95924278889631e-13,8.45822705803094e-11
"WBTransposon00000005",361.432065636924,4.1125195090189,0.573076600389556,7.17621257999954,7.1669088878771e-13,8.65369116304847e-11
"Y39A1A.9",57.7349446716501,-3.45937681618297,0.482329217504796,-7.17223151871072,7.37850209922449e-13,8.85132777799177e-11
"C25E10.8",316.835622757769,1.66921274670257,0.23364857878056,7.14411684168763,9.05763335035039e-13,1.07955302267337e-10
"F54D1.3",63.7106853163161,4.96488614050824,0.697182477902018,7.12135817791738,1.06868664660283e-12,1.26557160957312e-10
"T21E8.3",184.564880545815,3.24164794946175,0.456072319576104,7.1077498245776,1.17950108574904e-12,1.38243219322208e-10
"Y113G7B.12",332.391827933427,2.0467283320463,0.28797069951745,7.10741869042923,1.18233347693563e-12,1.38243219322208e-10
"B0403.5",111.952431827432,2.68526072821596,0.37836633104655,7.0969864596266,1.27506545459286e-12,1.48148171120431e-10
"F59A2.3",3361.50305133641,-0.882627686375781,0.124858118244665,-7.06904523938308,1.5600328887979e-12,1.80125297422827e-10
"Y54G2A.21",2534.90317680939,2.39254604084618,0.339179277609132,7.05392752090043,1.73937003911973e-12,1.99584609333528e-10
"E01A2.7",279.39111443036,1.93410360952148,0.275390430350905,7.0231329645588,2.16947568290867e-12,2.46783811961878e-10
"K03E5.2",581.014970196765,1.2063916762919,0.171786500598847,7.0226221041026,2.17742564413695e-12,2.46783811961878e-10
"Y69E1A.5",653.212086857677,1.50103778351508,0.214417523387302,7.00053689550251,2.54983471658017e-12,2.87229552159159e-10
"psF59H5.3",280.976405584234,1.84899610091367,0.264255284238357,6.99700710335041,2.61488033931369e-12,2.9277151144534e-10
"Y71F9B.13",346.759261831518,1.29751175059597,0.185603898864831,6.99075697510483,2.73407008732102e-12,3.04272354175714e-10
"B0024.2",115.849807435356,2.54276465863761,0.363798505379149,6.9894862706694,2.75894610645092e-12,3.0520221778787e-10
"T01B10.2",157.178157789135,1.69549729089263,0.243124963348682,6.97376882875248,3.08560959862381e-12,3.39306855505811e-10
"Y48G1BM.6",637.218087760602,1.98454393938929,0.286039691917513,6.93800194681229,3.97684239143354e-12,4.34722996090788e-10
"C01G12.7",40.8357354920801,-2.29383871461623,0.332160499407495,-6.90581426361039,4.99162730465661e-12,5.41082079522553e-10
"C25F9.1",33.081238366108,-8.31826788788722,1.20461409733076,-6.90533832064496,5.00839209691223e-12,5.41082079522553e-10
"C06A8.3",6391.26163477865,1.16698332298952,0.169073387290492,6.90222950927502,5.11926370396983e-12,5.49844637599643e-10
"F07B7.11",1213.70868698473,-3.01841610729564,0.437662395088699,-6.89667684765082,5.32330857690399e-12,5.68455506645806e-10
"F11E6.3",2865.03778923821,1.85997413335498,0.270028987209067,6.88805358483574,5.65609078283936e-12,6.00520811046979e-10
"Y68A4A.13",57.6832902366434,7.14446695319215,1.03759331230914,6.88561391870605,5.75388475228663e-12,6.07412953792818e-10
"R173.3",38.5580709909013,-2.58049795592293,0.375903175344001,-6.86479424804389,6.65871549352835e-12,6.98938125155925e-10
"F55B11.6",115.225775670931,7.67360107154074,1.11818627269436,6.86254272559668,6.76454967937371e-12,7.03622825388062e-10
"C11E4.1",1105.05368602995,1.40364599429534,0.20454671483145,6.86222702453062,6.77952056506848e-12,7.03622825388062e-10
"F22D6.10",119.01030320096,5.05887482825132,0.73786201507411,6.85612584047061,7.07530572458688e-12,7.30218982994514e-10
"ZK546.15",1158.97125331656,-1.1957933850795,0.174621476413315,-6.84791704686519,7.4932991949437e-12,7.69062274041055e-10
"F15D4.5",6422.54697037992,6.32870988095293,0.928087158732835,6.81909001908166,9.16189812066786e-12,9.35121026968056e-10
"Y39G8B.2",234.621403739247,-1.14075335790486,0.167309308554319,-6.81823006598885,9.21689581938267e-12,9.35565567952063e-10
"K08F4.7",595.484910743963,1.8102717637342,0.265728426430372,6.8124881784469,9.59249411542232e-12,9.68370143651978e-10
"Y45F10C.6",69.5233759080697,3.03391834319487,0.446417157164302,6.79615085241504,1.07451267790976e-11,1.07883408759265e-09
"T22B7.7",4063.08663914016,5.06005869493939,0.745455365214846,6.78787615068146,1.13796270352123e-11,1.13636340458655e-09
"Y43F8B.1",2532.16230579969,1.30564371942854,0.192590424651243,6.77938024069937,1.20692494831516e-11,1.19544456978457e-09
"WBTransposon00000275",296.657056897868,2.31073524250303,0.340918691031164,6.77796584139708,1.21879655122244e-11,1.19544456978457e-09
"trT05C3.3",296.657056897868,2.31073524250303,0.340918691031164,6.77796584139708,1.21879655122244e-11,1.19544456978457e-09
"ZK973.8",133.245391459769,2.02828029084132,0.299274539334079,6.77732324090945,1.22422786257878e-11,1.19544456978457e-09
"F11C7.3",215.167646105408,-2.14417843237578,0.316404308722208,-6.77670427762188,1.22948180285303e-11,1.19544456978457e-09
"F42G8.9",52.9907999432199,3.90913509861255,0.576929898746192,6.77575405106936,1.23759060916271e-11,1.1970287389357e-09
"C30G7.3",101.097452091112,4.01106720644349,0.592208086091625,6.77307064973597,1.26077343958501e-11,1.21310044390071e-09
"C11E4.7",509.45262693822,3.31781074652132,0.490114273694164,6.76946362225653,1.29260708271418e-11,1.23728617855242e-09
"Y57G11C.499",316.127298475622,3.74178484829053,0.552923818880598,6.76727013834532,1.31234910840503e-11,1.24970811488013e-09
"T25F10.3",241.211774595841,1.08173484610078,0.160203424480278,6.7522579471074,1.45561782233015e-11,1.37902993075524e-09
"T08E11.2",97.8892880315886,1.798133209267,0.266490308490464,6.74746192254622,1.504537032516e-11,1.41810291523983e-09
"C37H5.9",345.583496865968,1.68855305990458,0.250291083332029,6.74635723105081,1.51603095736331e-11,1.42168304093045e-09
"ZK816.5",444.976205181155,5.61315857768073,0.833356652965248,6.73560180711104,1.63252808351643e-11,1.52319817246882e-09
"C08A9.1",136.28518322988,2.35471829523331,0.349666003404984,6.73419283631662,1.6484243914577e-11,1.53030111596932e-09
"C08H9.15",118.761327615295,2.10001798069431,0.311926751174958,6.73240744111883,1.66878546605469e-11,1.54145713499471e-09
"T12B5.4",552.012970049728,3.9033041026299,0.581077547082088,6.71735489046265,1.85052894738522e-11,1.70082944149226e-09
"F26A1.3",47.2045245523207,4.10200454261949,0.610874899528779,6.71496659264232,1.88109312028888e-11,1.72036209426815e-09
"Y51H7C.13",52.8629103638735,4.73752667927159,0.709319036751055,6.67897861725413,2.40613262925866e-11,2.18969922132633e-09
"F40E10.3",4611.77836310493,1.1760835626043,0.176133603624402,6.67722421164021,2.43510263843961e-11,2.20520030110457e-09
"AC8.11",97.8712404682962,3.10179282453346,0.465046127473037,6.6698605606888,2.56046581065754e-11,2.29621579544114e-09
"AC8.4",97.8712404682962,3.10179282453346,0.465046127473037,6.6698605606888,2.56046581065754e-11,2.29621579544114e-09
"W05G11.3",102.533292367388,7.65494493744533,1.14849585279853,6.66519162328065,2.64320253387976e-11,2.35896249327994e-09
"B0222.8",1747.48495002541,-2.42804409354365,0.364766404059332,-6.65643564353232,2.80547891466472e-11,2.49175083988058e-09
"Y49A3A.1",2022.92694401503,-1.19015910083718,0.178902836550407,-6.6525446090501,2.88068465857491e-11,2.54630470729727e-09
"C05A9.1",802.712436455913,1.9558279572259,0.294352249019173,6.64451507927327,3.04216964107999e-11,2.67624009282437e-09
"ZK262.9",51.6990876561055,7.4016024566074,1.115348118035,6.63613658993521,3.22011468279771e-11,2.81935538625616e-09
"C07G1.6",47.7168936814761,3.22707730929466,0.487245718700664,6.62310038947143,3.51741959945874e-11,3.06513253209437e-09
"F58B3.2",172.881855458285,-3.22860904683421,0.487769180148538,-6.61913293876219,3.61311819057295e-11,3.13374391796454e-09
"F56B3.1",3075.49326406961,1.87056004407247,0.282914230568709,6.61175664551162,3.79785976644979e-11,3.27858230492493e-09
"C05B10.1",678.193297809789,-1.53935488528009,0.232920006348845,-6.60894231204251,3.87075506174258e-11,3.3259687911922e-09
"F19B2.5",1583.57478162128,1.41916010267779,0.214936713500403,6.60268820326561,4.03768182939907e-11,3.45333954242215e-09
"C01F6.2",145.020715599543,2.64572126894464,0.401957998743329,6.58208389238716,4.63899689294404e-11,3.9493469401036e-09
"F22D6.2",1901.11841799922,-0.948225453589224,0.144357344963003,-6.56859859699027,5.07909967329452e-11,4.30418749378179e-09
"H23N18.3",595.56812091381,1.56994787342403,0.239192459074505,6.56353414943995,5.25471938475437e-11,4.43267972209827e-09
"F41E6.2",957.800760301258,1.9177937908085,0.292399863868535,6.55880534770276,5.42405479962757e-11,4.55472674401454e-09
"C34H4.3",189.593243795617,1.64478836640521,0.250862939806465,6.55652193055749,5.50772230395628e-11,4.60405709698137e-09
"F16B4.6",176.786802837394,2.96821195840842,0.453174792223546,6.54981700073077,5.76076323674537e-11,4.79388919079432e-09
"Y11D7A.11",95.437525955745,5.51108512953881,0.841838063909826,6.54649078700857,5.89047812872888e-11,4.87985170179988e-09
